GRID_NO;LATITUDE;LONGITUDE;ALTITUDE;DAY;TEMPERATURE_MAX;TEMPERATURE_MIN;TEMPERATURE_AVG;WINDSPEED;VAPOURPRESSURE;PRECIPITATION;ET0;RADIATION
99095;50.26417;4.96796;257;20201207;3;-0.4;1.3;2.3;6.16;0;0.18;2647
99095;50.26417;4.96796;257;20201208;2.5;0.2;1.3;1.7;6.01;1;0.22;2124
99095;50.26417;4.96796;257;20201209;1.5;-0.7;0.4;2.9;6.06;0;0.19;1383
99095;50.26417;4.96796;257;20201210;2.3;0.8;1.6;3.8;5.76;0;0.41;2120
99095;50.26417;4.96796;257;20201211;5.1;-0.7;2.2;4.5;7.21;5;0.14;1237
99095;50.26417;4.96796;257;20201212;7.9;5.1;6.5;3.2;9.51;3;0.22;1023
99095;50.26417;4.96796;257;20201213;5.1;5;5.1;4.8;8.06;1;0.34;1514
99095;50.26417;4.96796;257;20201214;9.6;5;7.3;5.1;9.36;7;0.41;1847
99095;50.26417;4.96796;257;20201215;9.1;7.7;8.4;3;9.91;4;0.43;1305
99095;50.26417;4.96796;257;20201216;9.4;5.2;7.3;3.4;9.61;2;0.24;2241
99095;50.26417;4.96796;257;20201217;9.4;7.5;8.4;4.5;9.26;1;0.56;2727
99095;50.26417;4.96796;257;20201218;10.2;5.9;8.1;5;9.01;0;0.52;3731
99095;50.26417;4.96796;257;20201219;11;6.2;8.6;5.3;9.66;0;0.62;2240
99095;50.26417;4.96796;257;20201220;9.9;8.3;9.1;4.3;9.16;0;0.81;1999
99095;50.26417;4.96796;257;20201221;8.2;5;6.6;6.3;9.56;7;0.15;1594
99095;50.26417;4.96796;257;20201222;12.9;8.2;10.5;5;13.06;28;0.05;1441
99095;50.26417;4.96796;257;20201223;11.5;10.7;11.1;5;11.51;18;0.75;636
99095;50.26417;4.96796;257;20201224;6;5.5;5.7;5.1;7.51;4;0.78;785
99095;50.26417;4.96796;257;20201225;4.1;1.6;2.8;3.4;6.46;0;0.37;2189
99095;50.26417;4.96796;257;20201226;3.5;0.9;2.2;6.1;6.31;1;0.38;2332
99095;50.26417;4.96796;257;20201227;3.4;1.3;2.4;8.5;6.76;17;0.33;916
99095;50.26417;4.96796;257;20201228;3.4;2;2.7;3.3;6.56;1;0.39;1232
99095;50.26417;4.96796;257;20201229;3.1;0.4;1.8;2.6;6.51;2;0.2;1825
99095;50.26417;4.96796;257;20201230;3.3;1.3;2.3;3.1;6.76;3;0.26;1361
99095;50.26417;4.96796;257;20201231;1.4;0.8;1.1;2.1;6.26;3;0.24;1177
100094;50.47228;4.59257;155;20200615;24.2;13.2;18.7;2.6;13.65;0;4.85;25695
100094;50.47228;4.59257;155;20200616;23.1;13.5;18.3;2.1;14.1;4;3.98;20725
100094;50.47228;4.59257;155;20200617;22.1;12.5;17.3;2.1;15.4;17;2.94;15032
100094;50.47228;4.59257;155;20200618;21.9;13.5;17.7;2.8;14.3;3;3.97;21376
100094;50.47228;4.59257;155;20200619;21;12.3;16.6;3.6;13.25;0;4.06;22143
100094;50.47228;4.59257;155;20200620;21.9;11.2;16.5;2;12.2;0;4.1;23030
100094;50.47228;4.59257;155;20200621;23.5;13;18.2;3.9;13.5;4;4.52;20923
100094;50.47228;4.59257;155;20200622;22.7;10.9;16.8;2.2;12.95;0;4.21;23881
100094;50.47228;4.59257;155;20200623;25.9;10.8;18.4;2.5;13.15;0;5.4;29534
100094;50.47228;4.59257;155;20200624;29.5;14.4;21.9;3.2;13.9;0;6.46;29020
100094;50.47228;4.59257;155;20200625;29.3;15.1;22.2;3.1;13.65;0;6.51;29450
100094;50.47228;4.59257;155;20200626;27.9;17.5;22.7;3.1;17.05;1;5.06;21323
100094;50.47228;4.59257;155;20200627;24.6;17.6;21.1;5.2;16.65;1;4.67;19371
100094;50.47228;4.59257;155;20200628;21.8;14.4;18.1;4.8;11.9;1;4.88;21531
100094;50.47228;4.59257;155;20200629;19.7;11.9;15.8;5.3;10.7;0;4.52;21598
100094;50.47228;4.59257;155;20200630;20.6;11.9;16.3;5.6;12.9;1;3.67;16035
100094;50.47228;4.59257;155;20200701;19.6;16.5;18;4.5;16.7;6;2.4;10126
100094;50.47228;4.59257;155;20200702;20.4;13.3;16.8;4.1;13.15;0;3.76;18465
100094;50.47228;4.59257;155;20200703;20.7;11.7;16.2;4.7;12.95;0;3.66;17456
100094;50.47228;4.59257;155;20200704;20.4;13.9;17.1;6.2;15;1;3.11;13257
100094;50.47228;4.59257;155;20200705;22;17.1;19.6;7.4;16.5;1;3.85;14552
100094;50.47228;4.59257;155;20200706;19.4;10.5;14.9;4.7;10.75;0;4.34;23769
100094;50.47228;4.59257;155;20200707;21.2;9.7;15.4;3.1;11.15;1;4.06;21462
100094;50.47228;4.59257;155;20200708;16.7;12.1;14.4;4.1;15.15;11;1.22;5638
100094;50.47228;4.59257;155;20200709;25;16;20.5;4.3;16.35;0;4.48;19292
100094;50.47228;4.59257;155;20200710;19.7;15.7;17.7;4.1;13.45;1;3.73;16953
100094;50.47228;4.59257;155;20200711;20.7;8;14.3;2.1;11.15;0;3.86;23349
100094;50.47228;4.59257;155;20200712;21.1;9.9;15.5;3;11.05;0;4.29;23985
100094;50.47228;4.59257;155;20200713;24.6;9.4;17;2.1;10.95;0;4.79;26162
100094;50.47228;4.59257;155;20200714;19.7;12.1;15.9;2.6;14;4;2.49;11906
100094;50.47228;4.59257;155;20200715;20.1;13.1;16.6;1.4;13.65;1;2.73;14193
100094;50.47228;4.59257;155;20200716;17.2;13.5;15.4;2.5;15.25;2;1.69;8299
100094;50.47228;4.59257;155;20200717;21.4;14.2;17.8;1.7;15.7;0;2.61;12991
100094;50.47228;4.59257;155;20200718;25.5;12.3;18.9;2.2;16;0;4.24;23200
100094;50.47228;4.59257;155;20200719;25.5;11.8;18.7;2.9;13.45;0;4.76;23804
100094;50.47228;4.59257;155;20200720;21.8;13.3;17.6;3.7;12.1;0;4.51;22427
100094;50.47228;4.59257;155;20200721;21.9;9.3;15.6;3.3;10.25;0;4.84;27480
100094;50.47228;4.59257;155;20200722;21.6;8.4;15;2.6;10;0;4.47;25982
100094;50.47228;4.59257;155;20200723;26.2;8.6;17.4;1.9;10.3;0;4.65;24129
100094;50.47228;4.59257;155;20200724;23.2;14.1;18.6;3.4;13.95;1;3.62;14587
100094;50.47228;4.59257;155;20200725;24.7;15.6;20.1;4.4;15.25;9;3.79;12079
100094;50.47228;4.59257;155;20200726;22.6;15.4;19;4.3;14.5;3;4.05;17901
100094;50.47228;4.59257;155;20200727;29;13.6;21.3;4.3;12.6;0;5.82;20114
100094;50.47228;4.59257;155;20200728;22.4;16.1;19.2;5.2;12.8;0;4.89;20044
100094;50.47228;4.59257;155;20200729;23;10.8;16.9;2.5;11.65;0;4.23;23003
100094;50.47228;4.59257;155;20200730;28.5;10.9;19.7;2.3;11.05;0;5.43;26680
100094;50.47228;4.59257;155;20200731;36.3;14;25.2;2.5;12.45;0;6.84;27214
100094;50.47228;4.59257;155;20201129;2.3;1.5;1.9;3.1;6.3;0;0.35;1500
100094;50.47228;4.59257;155;20201130;2;-2;0;4.3;6.3;7;0.08;970
100094;50.47228;4.59257;155;20201201;8;2;5;4.8;8.65;6;0.2;1573
100094;50.47228;4.59257;155;20201202;6;5.5;5.8;2.5;8.6;0;0.43;330
100094;50.47228;4.59257;155;20201203;5.3;4.9;5.1;5.8;7.9;3;0.55;345
100094;50.47228;4.59257;155;20201204;6.6;5.1;5.8;6.4;6.85;0;1.06;2310
100094;50.47228;4.59257;155;20201205;4.9;0.4;2.7;3;6.1;0;0.48;1982
100094;50.47228;4.59257;155;20201206;2.9;-1.3;0.8;1.3;5.95;0;0.15;2520
100094;50.47228;4.59257;155;20201207;3.7;-0.5;1.6;2.8;6.3;0;0.22;2179
100094;50.47228;4.59257;155;20201208;4.5;0.3;2.4;1.8;6.15;0;0.21;3101
100094;50.47228;4.59257;155;20201209;3;-0.6;1.2;3.8;6.2;0;0.24;1766
100094;50.47228;4.59257;155;20201210;4;2;3;3.7;6.05;0;0.48;2811
100094;50.47228;4.59257;155;20201211;5.9;0.3;3.1;4.5;7.6;6;0.15;1694
100094;50.47228;4.59257;155;20201212;8.6;5.9;7.2;3.1;9.8;2;0.26;1439
100094;50.47228;4.59257;155;20201213;6.3;5.7;6;5.3;8.25;1;0.44;2116
100094;50.47228;4.59257;155;20201214;10;5.6;7.8;5.4;10.05;8;0.31;1893
100094;50.47228;4.59257;155;20201215;10.2;8.3;9.2;3.5;10.2;3;0.49;1958
100094;50.47228;4.59257;155;20201216;10.4;4.5;7.4;4.1;9.55;3;0.26;3161
100094;50.47228;4.59257;155;20201217;10.1;8;9.1;4.8;9.5;1;0.62;3289
100094;50.47228;4.59257;155;20201218;11;6.3;8.6;5.4;9.1;0;0.68;3576
100094;50.47228;4.59257;155;20201219;11.1;6.8;8.9;5.6;9.7;0;0.75;1963
100094;50.47228;4.59257;155;20201220;10.3;8.5;9.4;4.4;9.25;0;0.84;2261
100094;50.47228;4.59257;155;20201221;8.9;5.5;7.2;6.5;9.95;5;0.22;1407
100094;50.47228;4.59257;155;20201222;13.1;8.8;11;5.7;12.95;10;0.2;1782
100094;50.47228;4.59257;155;20201223;12.1;10.9;11.5;5.4;11.5;13;0.93;701
100094;50.47228;4.59257;155;20201224;6.7;6.4;6.6;4.5;7.8;3;0.84;824
100094;50.47228;4.59257;155;20201225;5.1;0.8;3;3.1;6.5;0;0.26;3155
100094;50.47228;4.59257;155;20201226;4.5;0.8;2.6;6.3;6.5;1;0.45;2209
100094;50.47228;4.59257;155;20201227;4.5;2.8;3.6;8.1;7.2;14;0.52;424
100094;50.47228;4.59257;155;20201228;4.3;2.9;3.6;3.2;6.65;1;0.46;1813
100094;50.47228;4.59257;155;20201229;4.1;-0.4;1.9;3;6.55;1;0.2;2108
100094;50.47228;4.59257;155;20201230;4.4;1.3;2.8;3.5;6.9;3;0.26;2141
100094;50.47228;4.59257;155;20201231;2.8;1.4;2.1;2.1;6.65;1;0.27;1236
100095;50.48832;4.94402;172;20200101;5.7;0.8;3.2;2.6;6.2;0;0.24;4226
100095;50.48832;4.94402;172;20200102;5.2;0.1;2.7;4.6;7.17;0;0.18;2108
100095;50.48832;4.94402;172;20200103;9.4;5;7.2;6.1;9.24;2;0.55;1255
100095;50.48832;4.94402;172;20200104;6.5;2.4;4.5;4;7.6;0;0.27;3194
100095;50.48832;4.94402;172;20200105;6.6;4.7;5.7;2.7;7.44;0;0.58;1563
100095;50.48832;4.94402;172;20200106;8.2;2.8;5.5;4.3;6.5;1;0.79;4226
100095;50.48832;4.94402;172;20200107;8;3.6;5.8;5.5;8.57;0;0.38;2185
100095;50.48832;4.94402;172;20200108;11.3;5.9;8.6;5.5;11.44;2;0.12;1346
100095;50.48832;4.94402;172;20200109;11.8;10.2;11;6.7;11.6;8;0.82;1051
100095;50.48832;4.94402;172;20200110;8;7.5;7.7;3.9;8.84;1;0.68;1551
100095;50.48832;4.94402;172;20200111;6.5;3.4;5;4.8;6.9;0;0.71;2838
100095;50.48832;4.94402;172;20200112;7.7;3.3;5.5;6.6;7.87;1;0.62;2328
100095;50.48832;4.94402;172;20200113;8.2;5.5;6.8;5.9;8.84;2;0.54;2364
100095;50.48832;4.94402;172;20200114;10.3;7.7;9;9.9;9.3;1;1.2;1791
100095;50.48832;4.94402;172;20200115;11.4;9.3;10.4;7.2;8.8;1;1.67;2756
100095;50.48832;4.94402;172;20200116;11.6;3.4;7.5;4.7;8.57;0;0.7;4918
100095;50.48832;4.94402;172;20200117;9.6;8.8;9.2;6;8.07;2;1.5;2067
100095;50.48832;4.94402;172;20200118;6.4;2.9;4.6;4;6.6;0;0.66;3779
100095;50.48832;4.94402;172;20200119;6;-0.2;2.9;2.6;6.37;0;0.36;3911
100095;50.48832;4.94402;172;20200120;4.4;-0.1;2.2;1.6;6.77;0;0.23;2528
100095;50.48832;4.94402;172;20200121;5.6;-2.4;1.6;1.2;5.4;0;0.14;5892
100095;50.48832;4.94402;172;20200122;2;-4.3;-1.2;2;5.67;0;0.16;2396
100095;50.48832;4.94402;172;20200123;1.9;-0.4;0.8;2.8;6.47;0;0.18;1494
100095;50.48832;4.94402;172;20200124;0.6;0.3;0.4;2;5.74;0;0.33;1498
100095;50.48832;4.94402;172;20200125;3.5;-0.8;1.3;1.8;6.64;0;0.24;1821
100095;50.48832;4.94402;172;20200126;9.8;0.6;5.2;4.8;8.04;2;0.52;4612
100095;50.48832;4.94402;172;20200127;8.4;6.4;7.4;6.3;9.07;8;0.69;1842
100095;50.48832;4.94402;172;20200128;5.4;3.2;4.3;8.4;7.1;1;0.77;3650
100095;50.48832;4.94402;172;20200129;6.8;1.6;4.2;6.1;6.67;0;0.76;4839
100095;50.48832;4.94402;172;20200130;9.6;4.1;6.8;6.9;9.24;2;0.5;3201
100095;50.48832;4.94402;172;20200131;12.1;8.7;10.4;7.3;11.57;4;0.67;2663
100095;50.48832;4.94402;172;20200201;11.5;10.4;10.9;6.8;10.5;16;1.23;2699
100095;50.48832;4.94402;172;20200202;12.5;6.1;9.3;7;10.37;6;0.84;2977
100095;50.48832;4.94402;172;20200203;10.3;9.4;9.8;6.5;9.74;12;1.15;2451
100095;50.48832;4.94402;172;20200204;5.8;3.2;4.5;5.5;7.47;3;0.56;2997
100095;50.48832;4.94402;172;20200205;7.1;2.5;4.8;1.8;6.9;0;0.55;4064
100095;50.48832;4.94402;172;20200206;6.8;0.4;3.6;1.6;6.3;0;0.47;6789
100095;50.48832;4.94402;172;20200207;10.8;-0.3;5.3;3.8;5.47;0;1.33;8382
100095;50.48832;4.94402;172;20200208;10.3;4.8;7.6;4.8;8.17;0;1.07;3726
100095;50.48832;4.94402;172;20200209;11.7;6.5;9.1;11.3;9.27;10;1.45;3774
100095;50.48832;4.94402;172;20200210;8.6;6.3;7.5;11.9;7.5;4;1.72;4272
100095;50.48832;4.94402;172;20200211;7;3.5;5.2;9.6;6.04;1;1.65;5967
100095;50.48832;4.94402;172;20200212;6.8;2.6;4.7;6.7;6.34;1;1.18;6272
100095;50.48832;4.94402;172;20200213;8.6;3.1;5.9;6.8;7.64;8;0.98;4088
100095;50.48832;4.94402;172;20200214;9;4.9;7;5;7.8;0;1.07;4199
100095;50.48832;4.94402;172;20200215;11.9;6.7;9.3;7.6;8.67;2;1.59;5827
100095;50.48832;4.94402;172;20200216;16.6;10.2;13.4;11.9;10.34;8;2.9;4343
100095;50.48832;4.94402;172;20200217;10;6.7;8.4;8.5;7.94;2;1.7;6353
100095;50.48832;4.94402;172;20200218;8.3;4.5;6.4;7.7;7.44;3;1.25;5297
100095;50.48832;4.94402;172;20200219;7.2;3.5;5.4;6.8;7.27;1;1;6750
100095;50.48832;4.94402;172;20200220;9.6;4.9;7.3;7.4;8.4;5;1.09;4087
100095;50.48832;4.94402;172;20200221;8.6;2.2;5.4;6.8;6.7;0;1.35;6960
100095;50.48832;4.94402;172;20200222;8.9;4.2;6.6;8.6;8.17;2;1.04;4363
100095;50.48832;4.94402;172;20200223;11.9;8.8;10.3;8.5;10.17;4;1.35;2110
100095;50.48832;4.94402;172;20200224;11.4;4.3;7.9;6.6;9.17;3;1.01;4069
100095;50.48832;4.94402;172;20200225;9.2;6.6;7.9;7.5;7.84;4;1.56;6576
100095;50.48832;4.94402;172;20200226;5.1;2;3.6;6.3;6.2;5;1;4784
100095;50.48832;4.94402;172;20200227;2.6;1.5;2.1;4.6;6.24;10;0.58;2662
100095;50.48832;4.94402;172;20200228;6.5;0.1;3.3;6.5;6.67;3;0.84;6467
100095;50.48832;4.94402;172;20200229;12.5;4.1;8.3;8.5;8.17;3;1.83;7363
100095;50.48832;4.94402;172;20200301;8.9;4;6.5;6.8;7.14;5;1.47;6292
100095;50.48832;4.94402;172;20200302;7.6;3.4;5.5;5;7.94;8;0.79;4532
100095;50.48832;4.94402;172;20200303;6.5;1.2;3.9;4.3;6.84;0;0.89;7717
100095;50.48832;4.94402;172;20200304;8.2;2.4;5.3;4.2;7.47;3;0.97;7706
100095;50.48832;4.94402;172;20200305;7.6;4.5;6;3.4;8.9;12;0.54;3637
100095;50.48832;4.94402;172;20200306;6.8;3.3;5.1;4.2;7.9;5;0.7;4740
100095;50.48832;4.94402;172;20200307;9.4;1.5;5.4;4.4;6.97;0;1.33;10241
100095;50.48832;4.94402;172;20200308;8.8;6.4;7.6;6.7;8.67;6;1.15;5074
100095;50.48832;4.94402;172;20200309;9.7;5.3;7.5;5.9;7.9;8;1.47;7715
100095;50.48832;4.94402;172;20200310;12.5;5.7;9.1;9.1;11.3;9;0.6;4854
100095;50.48832;4.94402;172;20200311;13.4;11.3;12.4;8.8;12.57;6;1.19;4194
100095;50.48832;4.94402;172;20200312;10.9;8.6;9.7;8.5;7.77;1;2.49;11099
100095;50.48832;4.94402;172;20200313;10.1;4.4;7.3;5.7;7.07;0;1.78;8197
100095;50.48832;4.94402;172;20200314;10.3;2.9;6.6;4.3;7.67;0;1.4;8905
100095;50.48832;4.94402;172;20200315;13.7;6.7;10.2;4.7;8.67;0;1.99;9077
100095;50.48832;4.94402;172;20200316;12.6;3.6;8.1;2;9.04;0;1.26;9926
100095;50.48832;4.94402;172;20200317;13.7;4.2;9;2.9;7.67;0;1.94;13382
100095;50.48832;4.94402;172;20200318;16;6.6;11.3;3.5;9.47;0;2.17;14402
100095;50.48832;4.94402;172;20200319;13.4;5.3;9.4;2.1;10.04;0;1.26;8440
100095;50.48832;4.94402;172;20200320;8;7.2;7.6;5.6;9;4;0.92;2872
100095;50.48832;4.94402;172;20200321;8.4;3.2;5.8;6.6;6.27;1;1.87;9095
100095;50.48832;4.94402;172;20200322;10.2;-0.1;5.1;6;4.34;0;2.79;17464
100095;50.48832;4.94402;172;20200323;11;-0.4;5.3;5;3.04;0;3.2;17748
100095;50.48832;4.94402;172;20200324;11.5;0.2;5.9;3.7;2.74;0;3.06;17276
100095;50.48832;4.94402;172;20200325;10.3;-1.8;4.3;3.9;3.27;0;2.75;17947
100095;50.48832;4.94402;172;20200326;9.8;-0.7;4.5;4.8;3.87;0;2.71;17825
100095;50.48832;4.94402;172;20200327;12.8;0.2;6.5;3.6;5.77;0;2.45;17895
100095;50.48832;4.94402;172;20200328;14.1;3.8;8.9;5.5;6.54;0;3.01;17715
100095;50.48832;4.94402;172;20200329;6.8;1.9;4.3;7.8;4.67;0;2.33;10552
100095;50.48832;4.94402;172;20200330;8;-3.4;2.3;3.7;4.64;0;1.88;16500
100095;50.48832;4.94402;172;20200331;8.7;1.9;5.3;4;5.47;0;2.09;14969
100095;50.48832;4.94402;172;20200401;10;-2.2;3.9;2;4.54;0;2.09;19080
100095;50.48832;4.94402;172;20200402;9.5;-1.1;4.2;2.7;6.04;0;1.69;14082
100095;50.48832;4.94402;172;20200403;10.4;4.3;7.4;3.4;6.5;0;2.01;11264
100095;50.48832;4.94402;172;20200404;15.2;3.8;9.5;2.6;5.74;0;2.83;17427
100095;50.48832;4.94402;172;20200405;21.3;5.1;13.2;3.9;6.07;0;4.44;20712
100095;50.48832;4.94402;172;20200406;21.1;10.6;15.8;4.8;8.1;0;4.56;18628
100095;50.48832;4.94402;172;20200407;20;7.7;13.9;2.6;10.9;0;3;18888
100095;50.48832;4.94402;172;20200408;24.2;10.4;17.3;2;8.4;1;3.75;19525
100095;50.48832;4.94402;172;20200409;21.9;8.8;15.3;2.8;9.54;0;3.72;20566
100095;50.48832;4.94402;172;20200410;20.8;7.4;14.1;3.8;9;0;3.88;20699
100095;50.48832;4.94402;172;20200411;22.9;6.7;14.8;2.1;8.67;0;3.7;21595
100095;50.48832;4.94402;172;20200412;23.1;7.9;15.5;2.4;8.9;0;3.8;20275
100095;50.48832;4.94402;172;20200413;10.8;8.9;9.9;5.6;6.97;0;2.85;12762
100095;50.48832;4.94402;172;20200414;9.7;0.8;5.2;3.4;5.04;0;2.32;15104
100095;50.48832;4.94402;172;20200415;17.5;0.6;9;2.7;6.07;0;3.16;18876
100095;50.48832;4.94402;172;20200416;22.6;7;14.8;2.4;8.07;0;3.92;20183
100095;50.48832;4.94402;172;20200417;21.1;7.4;14.3;3;9.64;0;3.73;20901
100095;50.48832;4.94402;172;20200418;16.5;9.3;12.9;2.3;11.34;4;2.25;13571
100095;50.48832;4.94402;172;20200419;14.7;5.7;10.2;3.2;10.17;0;1.68;8839
100095;50.48832;4.94402;172;20200420;18.9;6.1;12.5;6.5;6.04;0;5.18;23670
100095;50.48832;4.94402;172;20200421;20.7;6.9;13.8;6.7;5.57;0;5.91;23951
100095;50.48832;4.94402;172;20200422;21.9;6.1;14;5.2;6.27;0;5.54;24865
100095;50.48832;4.94402;172;20200423;22.9;6.8;14.9;2;7.17;0;4.21;23946
100095;50.48832;4.94402;172;20200424;19.4;7.6;13.5;3.2;8.24;0;3.83;20930
100095;50.48832;4.94402;172;20200425;14.7;5.4;10;3.2;7.54;0;3.06;20047
100095;50.48832;4.94402;172;20200426;17.5;2.9;10.2;1.6;7.4;0;3.31;24717
100095;50.48832;4.94402;172;20200427;21.7;4.6;13.1;2.6;8.64;0;4.03;23620
100095;50.48832;4.94402;172;20200428;17.8;9.9;13.9;4.3;11.34;5;2.71;12222
100095;50.48832;4.94402;172;20200429;16.1;10.6;13.3;5.5;10.87;5;2.75;12298
100095;50.48832;4.94402;172;20200430;14.4;8.3;11.4;5.7;9.4;3;2.88;16138
100094;50.47228;4.59257;155;20201101;16.7;10.3;13.5;6.2;14.7;3;0.61;3194
100094;50.47228;4.59257;155;20201102;18.6;16.3;17.5;7.4;14.35;3;2.27;2911
100094;50.47228;4.59257;155;20201103;11.8;6.5;9.2;5.2;8.55;0;1.25;6544
100094;50.47228;4.59257;155;20201104;10.6;2.6;6.6;1.8;7.6;0;0.53;7373
100094;50.47228;4.59257;155;20201105;10.1;-0.1;5;1.6;7.05;0;0.44;7577
100094;50.47228;4.59257;155;20201106;12.6;0.3;6.4;2.6;6.65;0;0.89;7640
100094;50.47228;4.59257;155;20201107;16.8;2.5;9.6;2.5;9.55;0;0.84;6995
100094;50.47228;4.59257;155;20201108;17.7;7.6;12.7;3.2;11.45;0;1.07;5323
100094;50.47228;4.59257;155;20201109;17;8.7;12.9;2.1;12.2;0;0.75;4142
100094;50.47228;4.59257;155;20201110;13.5;8.2;10.8;1.8;12.45;3;0.4;3000
100094;50.47228;4.59257;155;20201111;12.8;8.4;10.6;3.4;11.8;0;0.51;3333
100094;50.47228;4.59257;155;20201112;12.2;10;11.1;4.7;9.95;0;1.14;4280
100094;50.47228;4.59257;155;20201113;13.8;5;9.4;4.7;11.1;0;0.56;3222
100094;50.47228;4.59257;155;20201114;14.7;11.3;13;5;11.65;0;1.15;4055
100094;50.47228;4.59257;155;20201115;15.1;12.7;13.9;7.4;10.7;9;2.18;2588
100094;50.47228;4.59257;155;20201116;10.7;7.8;9.3;6.3;10.35;1;0.7;2373
100094;50.47228;4.59257;155;20201117;11.6;9.2;10.4;5.3;10.75;0;0.83;2043
100094;50.47228;4.59257;155;20201118;16;8.6;12.3;5.3;9.85;1;1.49;5991
100094;50.47228;4.59257;155;20201119;10.2;7.5;8.9;4.8;9.05;1;0.87;3313
100094;50.47228;4.59257;155;20201120;6.9;1.5;4.2;2.8;6.55;0;0.45;4921
100094;50.47228;4.59257;155;20201121;9.2;2.2;5.7;5.7;7.75;0;0.68;3898
100094;50.47228;4.59257;155;20201122;8.2;7.1;7.6;4.1;9.8;2;0.41;1100
100094;50.47228;4.59257;155;20201123;9.6;7.4;8.5;2.5;10.1;0;0.36;2642
100094;50.47228;4.59257;155;20201124;10.1;7.3;8.7;4.1;8.75;0;0.75;4001
100094;50.47228;4.59257;155;20201125;9.5;3.5;6.5;4;7.9;0;0.61;3796
100094;50.47228;4.59257;155;20201126;11.8;3.6;7.7;1.7;8.6;0;0.34;4072
100094;50.47228;4.59257;155;20201127;7.8;1.4;4.6;1.9;8.25;0;0.12;3196
100094;50.47228;4.59257;155;20201128;12.1;4.3;8.2;2.9;8.1;0;0.63;4796
100094;50.47228;4.59257;155;20200920;25.3;15;20.1;2.8;10.45;0;3.59;12919
100094;50.47228;4.59257;155;20200921;25.1;7.4;16.2;1.7;9.7;0;2.73;15006
100094;50.47228;4.59257;155;20200922;24.7;7.8;16.3;1.3;11;0;2.4;14997
100094;50.47228;4.59257;155;20200923;22.3;11.6;16.9;5.2;12.9;9;3.03;9896
100094;50.47228;4.59257;155;20200924;17;10.4;13.7;5.8;11.45;3;2.25;9579
100094;50.47228;4.59257;155;20200925;11.9;8.2;10.1;6.9;10.2;13;1.38;6781
100094;50.47228;4.59257;155;20200926;11.6;8.5;10;5.6;11.4;40;0.92;8382
100094;50.47228;4.59257;155;20200927;14.7;10.7;12.7;4.3;12.7;7;1.2;6154
100094;50.47228;4.59257;155;20200928;13.9;10.5;12.2;3.4;13.05;16;0.81;3549
100094;50.47228;4.59257;155;20200929;17.1;11;14;3;14.4;4;1.27;9654
100094;50.47228;4.59257;155;20200930;18.1;13.2;15.6;3.1;15.15;1;1.3;6258
100094;50.47228;4.59257;155;20201001;14.5;13.6;14.1;3.5;12.9;6;1.33;4653
100094;50.47228;4.59257;155;20201002;15.7;8.3;12;3.9;12.35;7;1.05;4359
100094;50.47228;4.59257;155;20201003;13.9;11.3;12.6;3.1;11.75;1;1.24;5716
100094;50.47228;4.59257;155;20201004;13.8;9.1;11.4;6.5;10.35;3;1.72;6172
100094;50.47228;4.59257;155;20201005;13.4;9.3;11.3;5.8;11.75;3;1.02;4167
100094;50.47228;4.59257;155;20201006;14.5;10.4;12.4;6.7;12.1;11;1.38;5346
100094;50.47228;4.59257;155;20201007;14.6;10.1;12.3;5.3;10.95;1;1.68;7797
100094;50.47228;4.59257;155;20201008;15.8;10.3;13.1;5.7;13.65;9;0.98;4738
100094;50.47228;4.59257;155;20201009;16.2;11.3;13.7;2.2;11.8;1;1.35;7494
100094;50.47228;4.59257;155;20201010;12.2;6.6;9.4;4.8;9.45;1;1.35;10674
100094;50.47228;4.59257;155;20201011;12.8;6.9;9.9;2.8;9.95;2;1.08;8157
100094;50.47228;4.59257;155;20201012;13.4;7;10.2;2.4;10.1;0;1.06;6907
100094;50.47228;4.59257;155;20201013;11;7.7;9.4;3.2;9.6;2;0.96;4084
100094;50.47228;4.59257;155;20201014;10.7;4;7.4;3.8;8.95;0;0.84;5509
100094;50.47228;4.59257;155;20201015;10.7;6.7;8.7;4.4;8.95;0;1.13;5092
100094;50.47228;4.59257;155;20201016;10.2;6.6;8.4;3.2;9.3;0;0.85;4635
100094;50.47228;4.59257;155;20201017;10.1;4.4;7.2;1.2;8.6;0;0.66;5023
100094;50.47228;4.59257;155;20201018;11.3;6.7;9;2.3;9.8;0;0.78;4289
100094;50.47228;4.59257;155;20201019;13.4;6.3;9.9;2.9;9.1;0;1.19;6940
100094;50.47228;4.59257;155;20201020;15.3;8.4;11.8;5.3;11.65;4;1.19;3701
100094;50.47228;4.59257;155;20201021;19.8;11.7;15.8;7;13.4;2;2.18;6877
100094;50.47228;4.59257;155;20201022;17.1;13.6;15.4;3.9;14.4;2;1.18;4204
100094;50.47228;4.59257;155;20201023;16.6;12.7;14.6;3.4;14.05;2;1.07;4990
100094;50.47228;4.59257;155;20201024;14.4;11.5;13;6.6;12.75;2;1.11;3407
100094;50.47228;4.59257;155;20201025;12.2;11.9;12;5.5;11.65;6;1.08;1796
100094;50.47228;4.59257;155;20201026;12.3;8.2;10.2;5.8;9.7;0;1.3;5643
100094;50.47228;4.59257;155;20201027;10.9;7.8;9.4;6.4;10.2;3;0.87;3646
100094;50.47228;4.59257;155;20201028;13.1;10.3;11.7;6.8;10.9;7;1.37;4711
